route_name,type,origin,destination,olat,olon,dlat,dlon,distance,time,CO2,price
San Antonio-Austin,road,San Antonio,Austin,29.4246002,-98.4951405,30.2711286,-97.7436995,128.2165,1.527027777777778,15.385979999999998,6.410825
San Antonio-Jacksonville,road,San Antonio,Jacksonville,29.4246002,-98.4951405,30.3321838,-81.655651,1714.0689,19.320527777777777,205.688268,85.703445
San Antonio-Fort Worth,road,San Antonio,Fort Worth,29.4246002,-98.4951405,32.753177,-97.3327459,431.0653,4.808972222222222,51.727836,21.553265
San Antonio-Columbus,road,San Antonio,Columbus,29.4246002,-98.4951405,39.9622601,-83.0007065,2115.0774,23.797083333333333,253.809288,105.75387
San Antonio-Charlotte,road,San Antonio,Charlotte,29.4246002,-98.4951405,35.2272086,-80.8430827,1978.785,22.629722222222224,237.4542,98.93925000000002
San Antonio-San Francisco,road,San Antonio,San Francisco,29.4246002,-98.4951405,37.7792588,-122.4193286,2789.6348,30.05236111111111,334.756176,139.48174
San Antonio-Indianapolis,road,San Antonio,Indianapolis,29.4246002,-98.4951405,39.7683331,-86.1583502,1871.1716,20.808083333333336,224.540592,93.55858
San Antonio-Seattle,road,San Antonio,Seattle,29.4246002,-98.4951405,47.6038321,-122.330062,3417.446,38.74975,410.09352,170.8723
San Antonio-Denver,road,San Antonio,Denver,29.4246002,-98.4951405,39.7392364,-104.984862,1494.1196,16.560916666666667,179.294352,74.70598
San Antonio-Washington,road,San Antonio,Washington,29.4246002,-98.4951405,38.8950368,-77.0365427,2576.6653,28.835222222222225,309.199836,128.833265
San Antonio-Boston,road,San Antonio,Boston,29.4246002,-98.4951405,42.3554334,-71.060511,3270.0269,37.66222222222222,392.403228,163.501345
San Antonio-El Paso,road,San Antonio,El Paso,29.4246002,-98.4951405,31.7601164,-106.4870404,888.8951999999999,8.92425,106.66742399999998,44.44476
San Antonio-Nashville,road,San Antonio,Nashville,29.4246002,-98.4951405,36.1622767,-86.7742984,1508.0259,16.65438888888889,180.963108,75.401295
San Antonio-Detroit,road,San Antonio,Detroit,29.4246002,-98.4951405,42.3315509,-83.0466403,2318.9827,26.23275,278.277924,115.949135
San Antonio-Oklahoma City,road,San Antonio,Oklahoma City,29.4246002,-98.4951405,35.4729886,-97.5170536,749.6118,8.228805555555557,89.953416,37.48059
San Antonio-Portland,road,San Antonio,Portland,29.4246002,-98.4951405,45.5202471,-122.674194,3320.5064,37.54105555555555,398.460768,166.02532000000002
San Antonio-Las Vegas,road,San Antonio,Las Vegas,29.4246002,-98.4951405,36.171697,-115.1463536,2050.949,22.308055555555555,246.11388,102.54745
San Antonio-Memphis,road,San Antonio,Memphis,29.4246002,-98.4951405,35.1460249,-90.0517638,1166.6466,12.780722222222222,139.997592,58.332330000000006
San Antonio-Baltimore,road,San Antonio,Baltimore,29.4246002,-98.4951405,39.290386,-76.61219,2638.0057,29.62219444444444,316.560684,131.90028500000005
San Antonio-Louisville,road,San Antonio,Louisville,29.4246002,-98.4951405,38.2542376,-85.759407,1783.9024,19.79158333333333,214.068288,89.19512
San Diego-New York,road,San Diego,New York,32.7174202,-117.162772,40.7127281,-74.0060152,4504.6447,50.64002777777778,540.557364,225.232235
San Diego-Los Angeles,road,San Diego,Los Angeles,32.7174202,-117.162772,34.052235,-118.243683,194.5614,2.422416666666667,23.347368,9.72807
San Diego-Chicago,road,San Diego,Chicago,32.7174202,-117.162772,41.8755616,-87.6244212,3348.6129,36.6785,401.833548,167.43064500000003
San Diego-Houston,road,San Diego,Houston,32.7174202,-117.162772,29.7589382,-95.3676974,2366.8185,24.982777777777777,284.01822,118.340925
San Diego-Phoenix,road,San Diego,Phoenix,32.7174202,-117.162772,33.4484367,-112.074141,572.0509000000001,6.597027777777778,68.64610800000001,28.602545000000006
San Diego-Philadelphia,road,San Diego,Philadelphia,32.7174202,-117.162772,39.9527237,-75.1635262,4397.021299999999,49.05452777777777,527.6425559999999,219.851065
San Diego-San Antonio,road,San Diego,San Antonio,32.7174202,-117.162772,29.4246002,-98.4951405,2054.3326,21.57152777777777,246.519912,102.71663
San Diego-Dallas,road,San Diego,Dallas,32.7174202,-117.162772,32.7762719,-96.7968559,2189.8042,23.35913888888889,262.776504,109.49021
San Diego-San Jose,road,San Diego,San Jose,32.7174202,-117.162772,37.3361663,-121.890591,740.529,8.766861111111112,88.86348,37.02645
San Diego-Austin,road,San Diego,Austin,32.7174202,-117.162772,30.2711286,-97.7436995,2094.7986,22.37005555555556,251.375832,104.73993000000002
San Diego-Jacksonville,road,San Diego,Jacksonville,32.7174202,-117.162772,30.3321838,-81.655651,3766.2828,40.830638888888885,451.953936,188.31414
San Diego-Fort Worth,road,San Diego,Fort Worth,32.7174202,-117.162772,32.753177,-97.3327459,2138.5505,22.72755555555556,256.62606,106.927525
San Diego-Columbus,road,San Diego,Columbus,32.7174202,-117.162772,39.9622601,-83.0007065,3640.8219,40.143,436.898628,182.041095
San Diego-Charlotte,road,San Diego,Charlotte,32.7174202,-117.162772,35.2272086,-80.8430827,3840.5141,42.00416666666667,460.861692,192.025705
San Diego-San Francisco,road,San Diego,San Francisco,32.7174202,-117.162772,37.7792588,-122.4193286,806.9063000000001,9.460972222222225,96.828756,40.34531500000001
San Diego-Indianapolis,road,San Diego,Indianapolis,32.7174202,-117.162772,39.7683331,-86.1583502,3359.7029,36.91972222222222,403.164348,167.98514500000002
San Diego-Seattle,road,San Diego,Seattle,32.7174202,-117.162772,47.6038321,-122.330062,2019.5497,23.83688888888889,242.345964,100.977485
San Diego-Denver,road,San Diego,Denver,32.7174202,-117.162772,39.7392364,-104.984862,1735.4617,18.939166666666665,208.255404,86.77308500000001
San Diego-Washington,road,San Diego,Washington,32.7174202,-117.162772,38.8950368,-77.0365427,4326.8448,47.28619444444444,519.221376,216.34224
San Diego-Boston,road,San Diego,Boston,32.7174202,-117.162772,42.3554334,-71.060511,4868.669400000001,54.65025,584.2403280000001,243.43347000000009
San Diego-El Paso,road,San Diego,El Paso,32.7174202,-117.162772,31.7601164,-106.4870404,1167.1893,12.689916666666663,140.062716,58.359465
San Diego-Nashville,road,San Diego,Nashville,32.7174202,-117.162772,36.1622767,-86.7742984,3258.2054,35.105361111111115,390.984648,162.91027
San Diego-Detroit,road,San Diego,Detroit,32.7174202,-117.162772,42.3315509,-83.0466403,3773.7923,41.29925,452.855076,188.689615
San Diego-Oklahoma City,road,San Diego,Oklahoma City,32.7174202,-117.162772,35.4729886,-97.5170536,2175.9583,23.5765,261.114996,108.797915
San Diego-Portland,road,San Diego,Portland,32.7174202,-117.162772,45.5202471,-122.674194,1741.8843,20.48988888888889,209.026116,87.094215
San Diego-Las Vegas,road,San Diego,Las Vegas,32.7174202,-117.162772,36.171697,-115.1463536,533.3805,6.106333333333333,64.00565999999999,26.669025
San Diego-Memphis,road,San Diego,Memphis,32.7174202,-117.162772,35.1460249,-90.0517638,2916.8261,31.231694444444447,350.019132,145.841305
San Diego-Baltimore,road,San Diego,Baltimore,32.7174202,-117.162772,39.290386,-76.61219,4288.3168,47.89786111111111,514.5980159999999,214.41584
San Diego-Louisville,road,San Diego,Louisville,32.7174202,-117.162772,38.2542376,-85.759407,3387.9416,37.16327777777777,406.552992,169.39708000000002
Dallas-New York,road,Dallas,New York,32.7762719,-96.7968559,40.7127281,-74.0060152,2494.1337000000003,28.39136111111111,299.29604400000005,124.70668500000002
Dallas-Los Angeles,road,Dallas,Los Angeles,32.7762719,-96.7968559,34.052235,-118.243683,2313.9221,24.78108333333333,277.670652,115.696105
Dallas-Chicago,road,Dallas,Chicago,32.7762719,-96.7968559,41.8755616,-87.6244212,1541.6923000000002,17.22652777777778,185.003076,77.08461500000001
Dallas-Houston,road,Dallas,Houston,32.7762719,-96.7968559,29.7589382,-95.3676974,383.8006,4.2225,46.05607199999999,19.19003
Dallas-Phoenix,road,Dallas,Phoenix,32.7762719,-96.7968559,33.4484367,-112.074141,1713.8867,18.13958333333333,205.666404,85.69433500000001
Dallas-Philadelphia,road,Dallas,Philadelphia,32.7762719,-96.7968559,39.9527237,-75.1635262,2358.923,26.82433333333333,283.07075999999995,117.94615
Dallas-San Antonio,road,Dallas,San Antonio,32.7762719,-96.7968559,29.4246002,-98.4951405,439.079,4.878722222222223,52.68948,21.953950000000003
Dallas-San Diego,road,Dallas,San Diego,32.7762719,-96.7968559,32.7174202,-117.162772,2188.5346,23.31580555555556,262.624152,109.42673
Dallas-San Jose,road,Dallas,San Jose,32.7762719,-96.7968559,37.3361663,-121.890591,2716.5975,29.94380555555556,325.9917,135.829875
Dallas-Austin,road,Dallas,Austin,32.7762719,-96.7968559,30.2711286,-97.7436995,313.1327,3.42225,37.575924,15.656635
Dallas-Jacksonville,road,Dallas,Jacksonville,32.7762719,-96.7968559,30.3321838,-81.655651,1597.3648,18.242416666666667,191.683776,79.86824000000001
Dallas-Fort Worth,road,Dallas,Fort Worth,32.7762719,-96.7968559,32.753177,-97.3327459,51.991800000000005,0.6786666666666666,6.239016,2.5995900000000005
Dallas-Columbus,road,Dallas,Columbus,32.7762719,-96.7968559,39.9622601,-83.0007065,1676.9949,18.95877777777778,201.239388,83.849745
Dallas-Charlotte,road,Dallas,Charlotte,32.7762719,-96.7968559,35.2272086,-80.8430827,1651.298,18.80327777777778,198.15576,82.56490000000001
Dallas-San Francisco,road,Dallas,San Francisco,32.7762719,-96.7968559,37.7792588,-122.4193286,2782.9748,30.637916666666666,333.956976,139.14874
Dallas-Indianapolis,road,Dallas,Indianapolis,32.7762719,-96.7968559,39.7683331,-86.1583502,1433.0891,15.969777777777775,171.970692,71.654455
Dallas-Seattle,road,Dallas,Seattle,32.7762719,-96.7968559,47.6038321,-122.330062,3339.6753,36.9115,400.761036,166.983765
Dallas-Denver,road,Dallas,Denver,32.7762719,-96.7968559,39.7392364,-104.984862,1275.3049,14.428722222222223,153.036588,63.76524500000001
Dallas-Washington,road,Dallas,Washington,32.7762719,-96.7968559,38.8950368,-77.0365427,2138.5828,23.996916666666664,256.629936,106.92914000000002
Dallas-Boston,road,Dallas,Boston,32.7762719,-96.7968559,42.3554334,-71.060511,2831.9444,32.82391666666667,339.833328,141.59722
Dallas-El Paso,road,Dallas,El Paso,32.7762719,-96.7968559,31.7601164,-106.4870404,1022.4618,10.687083333333334,122.695416,51.123090000000005
Dallas-Nashville,road,Dallas,Nashville,32.7762719,-96.7968559,36.1622767,-86.7742984,1069.9434,11.816083333333331,128.39320800000002,53.49717000000001
Dallas-Detroit,road,Dallas,Detroit,32.7762719,-96.7968559,42.3315509,-83.0466403,1880.9002,21.39444444444445,225.708024,94.04501
Dallas-Oklahoma City,road,Dallas,Oklahoma City,32.7762719,-96.7968559,35.4729886,-97.5170536,330.9396,3.6665,39.712752,16.54698
Dallas-Portland,road,Dallas,Portland,32.7762719,-96.7968559,45.5202471,-122.674194,3242.7357,35.70280555555556,389.128284,162.13678500000003
Dallas-Las Vegas,road,Dallas,Las Vegas,32.7762719,-96.7968559,36.171697,-115.1463536,1958.2967,21.42030555555556,234.995604,97.914835
Dallas-Memphis,road,Dallas,Memphis,32.7762719,-96.7968559,35.1460249,-90.0517638,728.5640999999999,7.942416666666666,87.427692,36.428205
Dallas-Baltimore,road,Dallas,Baltimore,32.7762719,-96.7968559,39.290386,-76.61219,2199.9232,24.78388888888889,263.990784,109.99616000000002
Dallas-Louisville,road,Dallas,Louisville,32.7762719,-96.7968559,38.2542376,-85.759407,1345.8199,14.953277777777778,161.49838799999998,67.290995
San Jose-New York,road,San Jose,New York,37.3361663,-121.890591,40.7127281,-74.0060152,4739.9968,51.96330555555556,568.799616,236.99984
San Jose-Los Angeles,road,San Jose,Los Angeles,37.3361663,-121.890591,34.052235,-118.243683,546.3499,6.4321111111111104,65.561988,27.317495000000005
San Jose-Chicago,road,San Jose,Chicago,37.3361663,-121.890591,41.8755616,-87.6244212,3485.6882,37.64169444444445,418.282584,174.28441
San Jose-Houston,road,San Jose,Houston,37.3361663,-121.890591,29.7589382,-95.3676974,3034.6043,32.76441666666666,364.152516,151.73021500000002
San Jose-Phoenix,road,San Jose,Phoenix,37.3361663,-121.890591,33.4484367,-112.074141,1143.2518,13.061555555555556,137.190216,57.16259
San Jose-Philadelphia,road,San Jose,Philadelphia,37.3361663,-121.890591,39.9527237,-75.1635262,4682.455599999999,51.05680555555556,561.8946719999999,234.12278
San Jose-San Antonio,road,San Jose,San Antonio,37.3361663,-121.890591,29.4246002,-98.4951405,2722.1184,29.353166666666667,326.654208,136.10592
San Jose-San Diego,road,San Jose,San Diego,37.3361663,-121.890591,32.7174202,-117.162772,741.687,8.828472222222222,89.00243999999999,37.08435
San Jose-Dallas,road,San Jose,Dallas,37.3361663,-121.890591,32.7762719,-96.7968559,2716.5865,29.978222222222225,325.99038,135.829325
San Jose-Austin,road,San Jose,Austin,37.3361663,-121.890591,30.2711286,-97.7436995,2762.5844,30.151694444444445,331.510128,138.12922
San Jose-Jacksonville,road,San Jose,Jacksonville,37.3361663,-121.890591,30.3321838,-81.655651,4314.699799999999,48.16722222222222,517.763976,215.73499
San Jose-Fort Worth,road,San Jose,Fort Worth,37.3361663,-121.890591,32.753177,-97.3327459,2679.941,29.47580555555556,321.59292,133.99705
San Jose-Columbus,road,San Jose,Columbus,37.3361663,-121.890591,39.9622601,-83.0007065,3956.4828,43.12555555555556,474.777936,197.82414000000003
San Jose-Charlotte,road,San Jose,Charlotte,37.3361663,-121.890591,35.2272086,-80.8430827,4305.9893,47.52163888888889,516.718716,215.29946500000003
San Jose-San Francisco,road,San Jose,San Francisco,37.3361663,-121.890591,37.7792588,-122.4193286,77.53869999999999,1.0037777777777777,9.304643999999998,3.876935
San Jose-Indianapolis,road,San Jose,Indianapolis,37.3361663,-121.890591,39.7683331,-86.1583502,3678.6798,39.91005555555556,441.441576,183.93399
San Jose-Seattle,road,San Jose,Seattle,37.3361663,-121.890591,47.6038321,-122.330062,1346.1498,16.142666666666667,161.537976,67.30749
San Jose-Denver,road,San Jose,Denver,37.3361663,-121.890591,39.7392364,-104.984862,2064.633,22.18347222222222,247.75596,103.23165
San Jose-Washington,road,San Jose,Washington,37.3361663,-121.890591,38.8950368,-77.0365427,4581.2787,50.19455555555555,549.753444,229.063935
San Jose-Boston,road,San Jose,Boston,37.3361663,-121.890591,42.3554334,-71.060511,5057.6345,55.80830555555556,606.91614,252.881725
San Jose-El Paso,road,San Jose,El Paso,37.3361663,-121.890591,31.7601164,-106.4870404,1834.9751,20.47155555555556,220.197012,91.74875500000002
San Jose-Nashville,road,San Jose,Nashville,37.3361663,-121.890591,36.1622767,-86.7742984,3642.8534,39.697805555555554,437.142408,182.14267
San Jose-Detroit,road,San Jose,Detroit,37.3361663,-121.890591,42.3315509,-83.0466403,3910.8675,42.26244444444444,469.3041,195.543375
San Jose-Oklahoma City,road,San Jose,Oklahoma City,37.3361663,-121.890591,35.4729886,-97.5170536,2551.7232000000004,27.80247222222222,306.206784,127.58616000000002
San Jose-Portland,road,San Jose,Portland,37.3361663,-121.890591,45.5202471,-122.674194,1068.4843999999998,12.795666666666667,128.21812799999998,53.42421999999999
San Jose-Las Vegas,road,San Jose,Las Vegas,37.3361663,-121.890591,36.171697,-115.1463536,847.1848,9.875694444444443,101.662176,42.35924
San Jose-Memphis,road,San Jose,Memphis,37.3361663,-121.890591,35.1460249,-90.0517638,3301.4741,35.82413888888889,396.176892,165.07370500000002
San Jose-Baltimore,road,San Jose,Baltimore,37.3361663,-121.890591,39.290386,-76.61219,4591.1014000000005,50.169694444444445,550.932168,229.55507000000003
San Jose-Louisville,road,San Jose,Louisville,37.3361663,-121.890591,38.2542376,-85.759407,3783.5144,40.90461111111112,454.021728,189.17572
Austin-New York,road,Austin,New York,30.2711286,-97.7436995,40.7127281,-74.0060152,2806.4309,31.77769444444444,336.771708,140.321545
Austin-Los Angeles,road,Austin,Los Angeles,30.2711286,-97.7436995,34.052235,-118.243683,2219.9529,23.81013888888889,266.39434800000004,110.99764500000002
Austin-Chicago,road,Austin,Chicago,30.2711286,-97.7436995,41.8755616,-87.6244212,1853.9895,20.612861111111112,222.47874,92.699475
Austin-Houston,road,Austin,Houston,30.2711286,-97.7436995,29.7589382,-95.3676974,261.8537,3.0008611111111114,31.422444,13.092685
Austin-Phoenix,road,Austin,Phoenix,30.2711286,-97.7436995,33.4484367,-112.074141,1619.9175,17.16863888888889,194.3901,80.99587500000001
Austin-Philadelphia,road,Austin,Philadelphia,30.2711286,-97.7436995,39.9527237,-75.1635262,2671.2202,30.210666666666665,320.546424,133.56101
Austin-San Antonio,road,Austin,San Antonio,30.2711286,-97.7436995,29.4246002,-98.4951405,128.0083,1.522527777777778,15.360995999999998,6.400415
Austin-San Diego,road,Austin,San Diego,30.2711286,-97.7436995,32.7174202,-117.162772,2094.5654,22.34486111111111,251.347848,104.72827
Austin-Dallas,road,Austin,Dallas,30.2711286,-97.7436995,32.7762719,-96.7968559,313.29240000000004,3.439,37.595088,15.664620000000005
Austin-San Jose,road,Austin,San Jose,30.2711286,-97.7436995,37.3361663,-121.890591,2762.8549,30.15013888888889,331.542588,138.142745
Austin-Jacksonville,road,Austin,Jacksonville,30.2711286,-97.7436995,30.3321838,-81.655651,1661.318,18.84872222222222,199.35816,83.0659
Austin-Fort Worth,road,Austin,Fort Worth,30.2711286,-97.7436995,32.753177,-97.3327459,305.28,3.357,36.6336,15.264
Austin-Columbus,road,Austin,Columbus,30.2711286,-97.7436995,39.9622601,-83.0007065,1989.2921,22.34511111111111,238.715052,99.464605
Austin-Charlotte,road,Austin,Charlotte,30.2711286,-97.7436995,35.2272086,-80.8430827,1877.0867,21.597416666666668,225.250404,93.854335
Austin-San Francisco,road,Austin,San Francisco,30.2711286,-97.7436995,37.7792588,-122.4193286,2829.2322000000004,30.84425,339.50786400000004,141.46161000000004
Austin-Indianapolis,road,Austin,Indianapolis,30.2711286,-97.7436995,39.7683331,-86.1583502,1745.3863,19.35611111111111,209.446356,87.269315
Austin-Seattle,road,Austin,Seattle,30.2711286,-97.7436995,47.6038321,-122.330062,3396.3795,38.814166666666665,407.56554,169.81897500000002
Austin-Denver,road,Austin,Denver,30.2711286,-97.7436995,39.7392364,-104.984862,1473.0531,16.625333333333334,176.766372,73.65265500000001
Austin-Washington,road,Austin,Washington,30.2711286,-97.7436995,38.8950368,-77.0365427,2450.88,27.38325,294.1056,122.544
Austin-Boston,road,Austin,Boston,30.2711286,-97.7436995,42.3554334,-71.060511,3144.2416000000003,36.21025,377.3089920000001,157.21208
Austin-El Paso,road,Austin,El Paso,30.2711286,-97.7436995,31.7601164,-106.4870404,928.4926,9.716138888888889,111.419112,46.42463000000001
Austin-Nashville,road,Austin,Nashville,30.2711286,-97.7436995,36.1622767,-86.7742984,1382.2406,15.202416666666666,165.868872,69.11203
Austin-Detroit,road,Austin,Detroit,30.2711286,-97.7436995,42.3315509,-83.0466403,2193.1974,24.78077777777778,263.183688,109.65987
Austin-Oklahoma City,road,Austin,Oklahoma City,30.2711286,-97.7436995,35.4729886,-97.5170536,623.8265,6.776833333333333,74.85918,31.191325000000003
Austin-Portland,road,Austin,Portland,30.2711286,-97.7436995,45.5202471,-122.674194,3299.4399,37.60547222222223,395.932788,164.971995
Austin-Las Vegas,road,Austin,Las Vegas,30.2711286,-97.7436995,36.171697,-115.1463536,2034.1765,22.60636111111111,244.10118,101.708825
Austin-Memphis,road,Austin,Memphis,30.2711286,-97.7436995,35.1460249,-90.0517638,1040.8613,11.32875,124.903356,52.043065000000006
Austin-Baltimore,road,Austin,Baltimore,30.2711286,-97.7436995,39.290386,-76.61219,2512.2204,28.170222222222225,301.466448,125.61102
Austin-Louisville,road,Austin,Louisville,30.2711286,-97.7436995,38.2542376,-85.759407,1658.1171000000002,18.33961111111111,198.974052,82.90585500000002
Jacksonville-New York,road,Jacksonville,New York,30.3321838,-81.655651,40.7127281,-74.0060152,1502.9606,17.696805555555557,180.355272,75.14803
Jacksonville-Los Angeles,road,Jacksonville,Los Angeles,30.3321838,-81.655651,34.052235,-118.243683,3888.9006,42.2925,466.668072,194.44503
Jacksonville-Chicago,road,Jacksonville,Chicago,30.3321838,-81.655651,41.8755616,-87.6244212,1657.5892,19.54577777777778,198.910704,82.87946
Jacksonville-Houston,road,Jacksonville,Houston,30.3321838,-81.655651,29.7589382,-95.3676974,1403.273,15.936694444444443,168.39275999999998,70.16365
Jacksonville-Phoenix,road,Jacksonville,Phoenix,30.3321838,-81.655651,33.4484367,-112.074141,3288.8653,35.651,394.663836,164.443265
Jacksonville-Philadelphia,road,Jacksonville,Philadelphia,30.3321838,-81.655651,39.9527237,-75.1635262,1360.4139,16.008,163.249668,68.020695
Jacksonville-San Antonio,road,Jacksonville,San Antonio,30.3321838,-81.655651,29.4246002,-98.4951405,1714.5713999999998,19.33905555555556,205.748568,85.72856999999999
Jacksonville-San Diego,road,Jacksonville,San Diego,30.3321838,-81.655651,32.7174202,-117.162772,3763.5131,40.82722222222223,451.621572,188.175655
Jacksonville-Dallas,road,Jacksonville,Dallas,30.3321838,-81.655651,32.7762719,-96.7968559,1599.3546,18.31972222222222,191.922552,79.96773
Jacksonville-San Jose,road,Jacksonville,San Jose,30.3321838,-81.655651,37.3361663,-121.890591,4316.3488,48.189972222222224,517.9618559999999,215.81744
Jacksonville-Austin,road,Jacksonville,Austin,30.3321838,-81.655651,30.2711286,-97.7436995,1661.6228999999998,18.865583333333333,199.394748,83.08114499999999
Jacksonville-Fort Worth,road,Jacksonville,Fort Worth,30.3321838,-81.655651,32.753177,-97.3327459,1655.4059,18.936638888888886,198.648708,82.770295
Jacksonville-Columbus,road,Jacksonville,Columbus,30.3321838,-81.655651,39.9622601,-83.0007065,1304.7692,15.516527777777778,156.572304,65.23846
Jacksonville-Charlotte,road,Jacksonville,Charlotte,30.3321838,-81.655651,35.2272086,-80.8430827,613.9162,7.085333333333334,73.669944,30.69581
Jacksonville-San Francisco,road,Jacksonville,San Francisco,30.3321838,-81.655651,37.7792588,-122.4193286,4382.7261,48.884083333333336,525.9271319999999,219.136305
Jacksonville-Indianapolis,road,Jacksonville,Indianapolis,30.3321838,-81.655651,39.7683331,-86.1583502,1365.3376,16.05188888888889,163.840512,68.26688
Jacksonville-Seattle,road,Jacksonville,Seattle,30.3321838,-81.655651,47.6038321,-122.330062,4808.406599999999,53.03883333333333,577.0087919999999,240.42033
Jacksonville-Denver,road,Jacksonville,Denver,30.3321838,-81.655651,39.7392364,-104.984862,2813.7799,31.468416666666663,337.653588,140.688995
Jacksonville-Washington,road,Jacksonville,Washington,30.3321838,-81.655651,38.8950368,-77.0365427,1141.0024,13.019444444444444,136.920288,57.05012000000001
Jacksonville-Boston,road,Jacksonville,Boston,30.3321838,-81.655651,42.3554334,-71.060511,1840.676,22.07980555555556,220.88112,92.0338
Jacksonville-El Paso,road,Jacksonville,El Paso,30.3321838,-81.655651,31.7601164,-106.4870404,2597.4403,28.198500000000003,311.692836,129.872015
Jacksonville-Nashville,road,Jacksonville,Nashville,30.3321838,-81.655651,36.1622767,-86.7742984,954.2198,10.96202777777778,114.506376,47.71099
Jacksonville-Detroit,road,Jacksonville,Detroit,30.3321838,-81.655651,42.3315509,-83.0466403,1649.2482,19.413944444444443,197.909784,82.46241
Jacksonville-Oklahoma City,road,Jacksonville,Oklahoma City,30.3321838,-81.655651,35.4729886,-97.5170536,1814.5996,21.07055555555556,217.751952,90.72998
Jacksonville-Portland,road,Jacksonville,Portland,30.3321838,-81.655651,45.5202471,-122.674194,4741.432599999999,51.99191666666667,568.9719119999999,237.07163
Jacksonville-Las Vegas,road,Jacksonville,Las Vegas,30.3321838,-81.655651,36.171697,-115.1463536,3558.0479,39.66647222222222,426.965748,177.902395
Jacksonville-Memphis,road,Jacksonville,Memphis,30.3321838,-81.655651,35.1460249,-90.0517638,1062.7886,12.9875,127.534632,53.13943
Jacksonville-Baltimore,road,Jacksonville,Baltimore,30.3321838,-81.655651,39.290386,-76.61219,1202.5885,13.968583333333331,144.31062,60.129425000000005
Jacksonville-Louisville,road,Jacksonville,Louisville,30.3321838,-81.655651,38.2542376,-85.759407,1183.4768,13.949527777777778,142.017216,59.17384
Fort Worth-New York,road,Fort Worth,New York,32.753177,-97.3327459,40.7127281,-74.0060152,2545.0923,29.015666666666664,305.411076,127.254615
Fort Worth-Los Angeles,road,Fort Worth,Los Angeles,32.753177,-97.3327459,34.052235,-118.243683,2263.7624,24.180083333333336,271.651488,113.18812
Fort Worth-Chicago,road,Fort Worth,Chicago,32.753177,-97.3327459,41.8755616,-87.6244212,1564.8252,17.84691666666667,187.779024,78.24126000000001
Fort Worth-Houston,road,Fort Worth,Houston,32.753177,-97.3327459,29.7589382,-95.3676974,421.1364,4.711777777777778,50.536368,21.05682
Fort Worth-Phoenix,road,Fort Worth,Phoenix,32.753177,-97.3327459,33.4484367,-112.074141,1663.7271,17.538583333333335,199.647252,83.186355
Fort Worth-Philadelphia,road,Fort Worth,Philadelphia,32.753177,-97.3327459,39.9527237,-75.1635262,2409.8816,27.44863888888889,289.185792,120.49408
Fort Worth-San Antonio,road,Fort Worth,San Antonio,32.753177,-97.3327459,29.4246002,-98.4951405,430.2822,4.79913888888889,51.633864,21.51411
Fort Worth-San Diego,road,Fort Worth,San Diego,32.753177,-97.3327459,32.7174202,-117.162772,2138.3749,22.71480555555556,256.604988,106.918745
Fort Worth-Dallas,road,Fort Worth,Dallas,32.753177,-97.3327459,32.7762719,-96.7968559,52.500800000000005,0.6941666666666667,6.300096000000001,2.6250400000000003
Fort Worth-San Jose,road,Fort Worth,San Jose,32.753177,-97.3327459,37.3361663,-121.890591,2679.6363,29.46438888888889,321.556356,133.981815
Fort Worth-Austin,road,Fort Worth,Austin,32.753177,-97.3327459,30.2711286,-97.7436995,304.33590000000004,3.3426666666666667,36.520308,15.216795000000005
Fort Worth-Jacksonville,road,Fort Worth,Jacksonville,32.753177,-97.3327459,30.3321838,-81.655651,1652.919,18.866722222222226,198.35028,82.64595000000001
Fort Worth-Columbus,road,Fort Worth,Columbus,32.753177,-97.3327459,39.9622601,-83.0007065,1727.9535,19.58308333333333,207.35442,86.397675
Fort Worth-Charlotte,road,Fort Worth,Charlotte,32.753177,-97.3327459,35.2272086,-80.8430827,1706.8523,19.42758333333333,204.822276,85.34261500000001
Fort Worth-San Francisco,road,Fort Worth,San Francisco,32.753177,-97.3327459,37.7792588,-122.4193286,2746.0137,30.1585,329.521644,137.30068500000002
Fort Worth-Indianapolis,road,Fort Worth,Indianapolis,32.753177,-97.3327459,39.7683331,-86.1583502,1484.0476999999998,16.594083333333334,178.08572399999997,74.20238499999999
Fort Worth-Seattle,road,Fort Worth,Seattle,32.753177,-97.3327459,47.6038321,-122.330062,3302.7141,36.43208333333333,396.325692,165.13570500000003
Fort Worth-Denver,road,Fort Worth,Denver,32.753177,-97.3327459,39.7392364,-104.984862,1238.3437,13.949305555555556,148.60124399999998,61.917185
Fort Worth-Washington,road,Fort Worth,Washington,32.753177,-97.3327459,38.8950368,-77.0365427,2189.5415,24.621222222222222,262.74497999999994,109.477075
Fort Worth-Boston,road,Fort Worth,Boston,32.753177,-97.3327459,42.3554334,-71.060511,2882.903,33.44822222222222,345.94836,144.14515
Fort Worth-El Paso,road,Fort Worth,El Paso,32.753177,-97.3327459,31.7601164,-106.4870404,972.3021,10.086083333333336,116.676252,48.615105
Fort Worth-Nashville,road,Fort Worth,Nashville,32.753177,-97.3327459,36.1622767,-86.7742984,1120.902,12.44038888888889,134.50824,56.045100000000005
Fort Worth-Detroit,road,Fort Worth,Detroit,32.753177,-97.3327459,42.3315509,-83.0466403,1931.8588,22.01875,231.823056,96.59294
