type,route_name,origin,destination,time,distance,olat,olon,dlat,dlon
airplane,Fort Worth-Philadelphia,Fort Worth,Philadelphia,3.666760842771086,2133.408674216869,32.753177,-97.3327459,39.9527237,-75.1635262
airplane,Philadelphia-Fort Worth,Philadelphia,Fort Worth,3.666760842771086,2133.408674216869,39.9527237,-75.1635262,32.753177,-97.3327459
airplane,Columbus-Philadelphia,Columbus,Philadelphia,1.8347178324413989,667.7742659531192,39.9622601,-83.0007065,39.9527237,-75.1635262
airplane,Philadelphia-Columbus,Philadelphia,Columbus,1.8347178324413989,667.7742659531192,39.9527237,-75.1635262,39.9622601,-83.0007065
airplane,San Francisco-Philadelphia,San Francisco,Philadelphia,6.062956135149566,4050.364908119653,37.7792588,-122.4193286,39.9527237,-75.1635262
airplane,Philadelphia-San Francisco,Philadelphia,San Francisco,6.062956135149566,4050.364908119653,39.9527237,-75.1635262,37.7792588,-122.4193286
airplane,Denver-Philadelphia,Denver,Philadelphia,4.167556402458524,2534.045121966819,39.7392364,-104.984862,39.9527237,-75.1635262
airplane,Philadelphia-Denver,Philadelphia,Denver,4.167556402458524,2534.045121966819,39.9527237,-75.1635262,39.7392364,-104.984862
airplane,Washington-Philadelphia,Washington,Philadelphia,1.249097923843262,199.27833907460956,38.8950368,-77.0365427,39.9527237,-75.1635262
airplane,Philadelphia-Washington,Philadelphia,Washington,1.249097923843262,199.27833907460956,39.9527237,-75.1635262,38.8950368,-77.0365427
airplane,El Paso-Philadelphia,El Paso,Philadelphia,4.68584086336389,2948.672690691112,31.7601164,-106.4870404,39.9527237,-75.1635262
airplane,Philadelphia-El Paso,Philadelphia,El Paso,4.68584086336389,2948.672690691112,39.9527237,-75.1635262,31.7601164,-106.4870404
airplane,Detroit-Philadelphia,Detroit,Philadelphia,1.8884886918768886,710.7909535015109,42.3315509,-83.0466403,39.9527237,-75.1635262
airplane,Philadelphia-Detroit,Philadelphia,Detroit,1.8884886918768886,710.7909535015109,39.9527237,-75.1635262,42.3315509,-83.0466403
airplane,Oklahoma City-Philadelphia,Oklahoma City,Philadelphia,3.5281394944247335,2022.5115955397866,35.4729886,-97.5170536,39.9527237,-75.1635262
airplane,Philadelphia-Oklahoma City,Philadelphia,Oklahoma City,3.5281394944247335,2022.5115955397866,39.9527237,-75.1635262,35.4729886,-97.5170536
airplane,Las Vegas-Philadelphia,Las Vegas,Philadelphia,5.370272073537516,3496.217658830012,36.171697,-115.1463536,39.9527237,-75.1635262
airplane,Philadelphia-Las Vegas,Philadelphia,Las Vegas,5.370272073537516,3496.217658830012,39.9527237,-75.1635262,36.171697,-115.1463536
airplane,Memphis-Philadelphia,Memphis,Philadelphia,2.7686391855137806,1414.9113484110246,35.1460249,-90.0517638,39.9527237,-75.1635262
airplane,Philadelphia-Memphis,Philadelphia,Memphis,2.7686391855137806,1414.9113484110246,39.9527237,-75.1635262,35.1460249,-90.0517638
airplane,New York-Philadelphia,New York,Philadelphia,1.1618625717403224,129.49005739225782,40.7127281,-74.0060152,39.9527237,-75.1635262
airplane,Philadelphia-New York,Philadelphia,New York,1.1618625717403224,129.49005739225782,39.9527237,-75.1635262,40.7127281,-74.0060152
airplane,Los Angeles-Philadelphia,Los Angeles,Philadelphia,5.804314330019795,3843.4514640158363,34.0536909,-118.242766,39.9527237,-75.1635262
airplane,Philadelphia-Los Angeles,Philadelphia,Los Angeles,5.804314330019795,3843.4514640158363,39.9527237,-75.1635262,34.0536909,-118.242766
airplane,Chicago-Philadelphia,Chicago,Philadelphia,2.3345729305163454,1067.6583444130765,41.8755616,-87.6244212,39.9527237,-75.1635262
airplane,Philadelphia-Chicago,Philadelphia,Chicago,2.3345729305163454,1067.6583444130765,39.9527237,-75.1635262,41.8755616,-87.6244212
airplane,Houston-Philadelphia,Houston,Philadelphia,3.6954273331261613,2156.341866500929,29.7589382,-95.3676974,39.9527237,-75.1635262
airplane,Philadelphia-Houston,Philadelphia,Houston,3.6954273331261613,2156.341866500929,39.9527237,-75.1635262,29.7589382,-95.3676974
airplane,San Antonio-Philadelphia,San Antonio,Philadelphia,4.0283186147224335,2422.654891777947,29.4246002,-98.4951405,39.9527237,-75.1635262
airplane,Philadelphia-San Antonio,Philadelphia,San Antonio,4.0283186147224335,2422.654891777947,39.9527237,-75.1635262,29.4246002,-98.4951405
airplane,Dallas-Philadelphia,Dallas,Philadelphia,3.6101715816619633,2088.1372653295707,32.7762719,-96.7968559,39.9527237,-75.1635262
airplane,Philadelphia-Dallas,Philadelphia,Dallas,3.6101715816619633,2088.1372653295707,39.9527237,-75.1635262,32.7762719,-96.7968559
airplane,San Jose-Philadelphia,San Jose,Philadelphia,6.027591969456177,4022.073575564941,37.3361663,-121.890591,39.9527237,-75.1635262
airplane,Philadelphia-San Jose,Philadelphia,San Jose,6.027591969456177,4022.073575564941,39.9527237,-75.1635262,37.3361663,-121.890591
airplane,Jacksonville-Philadelphia,Jacksonville,Philadelphia,2.526165693652656,1220.9325549221246,30.3321838,-81.655651,39.9527237,-75.1635262
airplane,Philadelphia-Jacksonville,Philadelphia,Jacksonville,2.526165693652656,1220.9325549221246,39.9527237,-75.1635262,30.3321838,-81.655651
airplane,Fort Worth-Philadelphia,Fort Worth,Philadelphia,3.666760842771086,2133.408674216869,32.753177,-97.3327459,39.9527237,-75.1635262
airplane,Philadelphia-Fort Worth,Philadelphia,Fort Worth,3.666760842771086,2133.408674216869,39.9527237,-75.1635262,32.753177,-97.3327459
airplane,Columbus-Philadelphia,Columbus,Philadelphia,1.8347178324413989,667.7742659531192,39.9622601,-83.0007065,39.9527237,-75.1635262
airplane,Philadelphia-Columbus,Philadelphia,Columbus,1.8347178324413989,667.7742659531192,39.9527237,-75.1635262,39.9622601,-83.0007065
airplane,San Francisco-Philadelphia,San Francisco,Philadelphia,6.062956135149566,4050.364908119653,37.7792588,-122.4193286,39.9527237,-75.1635262
airplane,Philadelphia-San Francisco,Philadelphia,San Francisco,6.062956135149566,4050.364908119653,39.9527237,-75.1635262,37.7792588,-122.4193286
airplane,Denver-Philadelphia,Denver,Philadelphia,4.167556402458524,2534.045121966819,39.7392364,-104.984862,39.9527237,-75.1635262
airplane,Philadelphia-Denver,Philadelphia,Denver,4.167556402458524,2534.045121966819,39.9527237,-75.1635262,39.7392364,-104.984862
airplane,Washington-Philadelphia,Washington,Philadelphia,1.249097923843262,199.27833907460956,38.8950368,-77.0365427,39.9527237,-75.1635262
airplane,Philadelphia-Washington,Philadelphia,Washington,1.249097923843262,199.27833907460956,39.9527237,-75.1635262,38.8950368,-77.0365427
airplane,El Paso-Philadelphia,El Paso,Philadelphia,4.68584086336389,2948.672690691112,31.7601164,-106.4870404,39.9527237,-75.1635262
airplane,Philadelphia-El Paso,Philadelphia,El Paso,4.68584086336389,2948.672690691112,39.9527237,-75.1635262,31.7601164,-106.4870404
airplane,Detroit-Philadelphia,Detroit,Philadelphia,1.8884886918768886,710.7909535015109,42.3315509,-83.0466403,39.9527237,-75.1635262
airplane,Philadelphia-Detroit,Philadelphia,Detroit,1.8884886918768886,710.7909535015109,39.9527237,-75.1635262,42.3315509,-83.0466403
airplane,Oklahoma City-Philadelphia,Oklahoma City,Philadelphia,3.5281394944247335,2022.5115955397866,35.4729886,-97.5170536,39.9527237,-75.1635262
airplane,Philadelphia-Oklahoma City,Philadelphia,Oklahoma City,3.5281394944247335,2022.5115955397866,39.9527237,-75.1635262,35.4729886,-97.5170536
airplane,Las Vegas-Philadelphia,Las Vegas,Philadelphia,5.370272073537516,3496.217658830012,36.171697,-115.1463536,39.9527237,-75.1635262
airplane,Philadelphia-Las Vegas,Philadelphia,Las Vegas,5.370272073537516,3496.217658830012,39.9527237,-75.1635262,36.171697,-115.1463536
airplane,Memphis-Philadelphia,Memphis,Philadelphia,2.7686391855137806,1414.9113484110246,35.1460249,-90.0517638,39.9527237,-75.1635262
airplane,Philadelphia-Memphis,Philadelphia,Memphis,2.7686391855137806,1414.9113484110246,39.9527237,-75.1635262,35.1460249,-90.0517638
airplane,New York-Philadelphia,New York,Philadelphia,1.1618625717403224,129.49005739225782,40.7127281,-74.0060152,39.9527237,-75.1635262
airplane,Philadelphia-New York,Philadelphia,New York,1.1618625717403224,129.49005739225782,39.9527237,-75.1635262,40.7127281,-74.0060152
airplane,Los Angeles-Philadelphia,Los Angeles,Philadelphia,5.804314330019795,3843.4514640158363,34.0536909,-118.242766,39.9527237,-75.1635262
airplane,Philadelphia-Los Angeles,Philadelphia,Los Angeles,5.804314330019795,3843.4514640158363,39.9527237,-75.1635262,34.0536909,-118.242766
airplane,Chicago-Philadelphia,Chicago,Philadelphia,2.3345729305163454,1067.6583444130765,41.8755616,-87.6244212,39.9527237,-75.1635262
airplane,Philadelphia-Chicago,Philadelphia,Chicago,2.3345729305163454,1067.6583444130765,39.9527237,-75.1635262,41.8755616,-87.6244212
airplane,Houston-Philadelphia,Houston,Philadelphia,3.6954273331261613,2156.341866500929,29.7589382,-95.3676974,39.9527237,-75.1635262
airplane,Philadelphia-Houston,Philadelphia,Houston,3.6954273331261613,2156.341866500929,39.9527237,-75.1635262,29.7589382,-95.3676974
airplane,San Antonio-Philadelphia,San Antonio,Philadelphia,4.0283186147224335,2422.654891777947,29.4246002,-98.4951405,39.9527237,-75.1635262
airplane,Philadelphia-San Antonio,Philadelphia,San Antonio,4.0283186147224335,2422.654891777947,39.9527237,-75.1635262,29.4246002,-98.4951405
airplane,Dallas-Philadelphia,Dallas,Philadelphia,3.6101715816619633,2088.1372653295707,32.7762719,-96.7968559,39.9527237,-75.1635262
airplane,Philadelphia-Dallas,Philadelphia,Dallas,3.6101715816619633,2088.1372653295707,39.9527237,-75.1635262,32.7762719,-96.7968559
airplane,San Jose-Philadelphia,San Jose,Philadelphia,6.027591969456177,4022.073575564941,37.3361663,-121.890591,39.9527237,-75.1635262
airplane,Philadelphia-San Jose,Philadelphia,San Jose,6.027591969456177,4022.073575564941,39.9527237,-75.1635262,37.3361663,-121.890591
airplane,Jacksonville-Philadelphia,Jacksonville,Philadelphia,2.526165693652656,1220.9325549221246,30.3321838,-81.655651,39.9527237,-75.1635262
airplane,Philadelphia-Jacksonville,Philadelphia,Jacksonville,2.526165693652656,1220.9325549221246,39.9527237,-75.1635262,30.3321838,-81.655651
airplane,Fort Worth-Philadelphia,Fort Worth,Philadelphia,3.666760842771086,2133.408674216869,32.753177,-97.3327459,39.9527237,-75.1635262
airplane,Philadelphia-Fort Worth,Philadelphia,Fort Worth,3.666760842771086,2133.408674216869,39.9527237,-75.1635262,32.753177,-97.3327459
airplane,Columbus-Philadelphia,Columbus,Philadelphia,1.8347178324413989,667.7742659531192,39.9622601,-83.0007065,39.9527237,-75.1635262
airplane,Philadelphia-Columbus,Philadelphia,Columbus,1.8347178324413989,667.7742659531192,39.9527237,-75.1635262,39.9622601,-83.0007065
airplane,San Francisco-Philadelphia,San Francisco,Philadelphia,6.062956135149566,4050.364908119653,37.7792588,-122.4193286,39.9527237,-75.1635262
airplane,Philadelphia-San Francisco,Philadelphia,San Francisco,6.062956135149566,4050.364908119653,39.9527237,-75.1635262,37.7792588,-122.4193286
airplane,Denver-Philadelphia,Denver,Philadelphia,4.167556402458524,2534.045121966819,39.7392364,-104.984862,39.9527237,-75.1635262
airplane,Philadelphia-Denver,Philadelphia,Denver,4.167556402458524,2534.045121966819,39.9527237,-75.1635262,39.7392364,-104.984862
airplane,Washington-Philadelphia,Washington,Philadelphia,1.249097923843262,199.27833907460956,38.8950368,-77.0365427,39.9527237,-75.1635262
airplane,Philadelphia-Washington,Philadelphia,Washington,1.249097923843262,199.27833907460956,39.9527237,-75.1635262,38.8950368,-77.0365427
airplane,El Paso-Philadelphia,El Paso,Philadelphia,4.68584086336389,2948.672690691112,31.7601164,-106.4870404,39.9527237,-75.1635262
airplane,Philadelphia-El Paso,Philadelphia,El Paso,4.68584086336389,2948.672690691112,39.9527237,-75.1635262,31.7601164,-106.4870404
airplane,Detroit-Philadelphia,Detroit,Philadelphia,1.8884886918768886,710.7909535015109,42.3315509,-83.0466403,39.9527237,-75.1635262
airplane,Philadelphia-Detroit,Philadelphia,Detroit,1.8884886918768886,710.7909535015109,39.9527237,-75.1635262,42.3315509,-83.0466403
airplane,Oklahoma City-Philadelphia,Oklahoma City,Philadelphia,3.5281394944247335,2022.5115955397866,35.4729886,-97.5170536,39.9527237,-75.1635262
airplane,Philadelphia-Oklahoma City,Philadelphia,Oklahoma City,3.5281394944247335,2022.5115955397866,39.9527237,-75.1635262,35.4729886,-97.5170536
airplane,Las Vegas-Philadelphia,Las Vegas,Philadelphia,5.370272073537516,3496.217658830012,36.171697,-115.1463536,39.9527237,-75.1635262
airplane,Philadelphia-Las Vegas,Philadelphia,Las Vegas,5.370272073537516,3496.217658830012,39.9527237,-75.1635262,36.171697,-115.1463536
airplane,Memphis-Philadelphia,Memphis,Philadelphia,2.7686391855137806,1414.9113484110246,35.1460249,-90.0517638,39.9527237,-75.1635262
airplane,Philadelphia-Memphis,Philadelphia,Memphis,2.7686391855137806,1414.9113484110246,39.9527237,-75.1635262,35.1460249,-90.0517638
airplane,New York-Philadelphia,New York,Philadelphia,1.1618625717403224,129.49005739225782,40.7127281,-74.0060152,39.9527237,-75.1635262
airplane,Philadelphia-New York,Philadelphia,New York,1.1618625717403224,129.49005739225782,39.9527237,-75.1635262,40.7127281,-74.0060152
airplane,Los Angeles-Philadelphia,Los Angeles,Philadelphia,5.804314330019795,3843.4514640158363,34.0536909,-118.242766,39.9527237,-75.1635262
airplane,Philadelphia-Los Angeles,Philadelphia,Los Angeles,5.804314330019795,3843.4514640158363,39.9527237,-75.1635262,34.0536909,-118.242766
airplane,Chicago-Philadelphia,Chicago,Philadelphia,2.3345729305163454,1067.6583444130765,41.8755616,-87.6244212,39.9527237,-75.1635262
airplane,Philadelphia-Chicago,Philadelphia,Chicago,2.3345729305163454,1067.6583444130765,39.9527237,-75.1635262,41.8755616,-87.6244212
airplane,Houston-Philadelphia,Houston,Philadelphia,3.6954273331261613,2156.341866500929,29.7589382,-95.3676974,39.9527237,-75.1635262
airplane,Philadelphia-Houston,Philadelphia,Houston,3.6954273331261613,2156.341866500929,39.9527237,-75.1635262,29.7589382,-95.3676974
airplane,San Antonio-Philadelphia,San Antonio,Philadelphia,4.0283186147224335,2422.654891777947,29.4246002,-98.4951405,39.9527237,-75.1635262
airplane,Philadelphia-San Antonio,Philadelphia,San Antonio,4.0283186147224335,2422.654891777947,39.9527237,-75.1635262,29.4246002,-98.4951405
airplane,Dallas-Philadelphia,Dallas,Philadelphia,3.6101715816619633,2088.1372653295707,32.7762719,-96.7968559,39.9527237,-75.1635262
airplane,Philadelphia-Dallas,Philadelphia,Dallas,3.6101715816619633,2088.1372653295707,39.9527237,-75.1635262,32.7762719,-96.7968559
airplane,San Jose-Philadelphia,San Jose,Philadelphia,6.027591969456177,4022.073575564941,37.3361663,-121.890591,39.9527237,-75.1635262
airplane,Philadelphia-San Jose,Philadelphia,San Jose,6.027591969456177,4022.073575564941,39.9527237,-75.1635262,37.3361663,-121.890591
airplane,Jacksonville-Philadelphia,Jacksonville,Philadelphia,2.526165693652656,1220.9325549221246,30.3321838,-81.655651,39.9527237,-75.1635262
airplane,Philadelphia-Jacksonville,Philadelphia,Jacksonville,2.526165693652656,1220.9325549221246,39.9527237,-75.1635262,30.3321838,-81.655651
airplane,Fort Worth-Philadelphia,Fort Worth,Philadelphia,3.666760842771086,2133.408674216869,32.753177,-97.3327459,39.9527237,-75.1635262
airplane,Philadelphia-Fort Worth,Philadelphia,Fort Worth,3.666760842771086,2133.408674216869,39.9527237,-75.1635262,32.753177,-97.3327459
airplane,Columbus-Philadelphia,Columbus,Philadelphia,1.8347178324413989,667.7742659531192,39.9622601,-83.0007065,39.9527237,-75.1635262
airplane,Philadelphia-Columbus,Philadelphia,Columbus,1.8347178324413989,667.7742659531192,39.9527237,-75.1635262,39.9622601,-83.0007065
airplane,San Francisco-Philadelphia,San Francisco,Philadelphia,6.062956135149566,4050.364908119653,37.7792588,-122.4193286,39.9527237,-75.1635262
airplane,Philadelphia-San Francisco,Philadelphia,San Francisco,6.062956135149566,4050.364908119653,39.9527237,-75.1635262,37.7792588,-122.4193286
airplane,Denver-Philadelphia,Denver,Philadelphia,4.167556402458524,2534.045121966819,39.7392364,-104.984862,39.9527237,-75.1635262
airplane,Philadelphia-Denver,Philadelphia,Denver,4.167556402458524,2534.045121966819,39.9527237,-75.1635262,39.7392364,-104.984862
airplane,Washington-Philadelphia,Washington,Philadelphia,1.249097923843262,199.27833907460956,38.8950368,-77.0365427,39.9527237,-75.1635262
airplane,Philadelphia-Washington,Philadelphia,Washington,1.249097923843262,199.27833907460956,39.9527237,-75.1635262,38.8950368,-77.0365427
airplane,El Paso-Philadelphia,El Paso,Philadelphia,4.68584086336389,2948.672690691112,31.7601164,-106.4870404,39.9527237,-75.1635262
airplane,Philadelphia-El Paso,Philadelphia,El Paso,4.68584086336389,2948.672690691112,39.9527237,-75.1635262,31.7601164,-106.4870404
airplane,Detroit-Philadelphia,Detroit,Philadelphia,1.8884886918768886,710.7909535015109,42.3315509,-83.0466403,39.9527237,-75.1635262
airplane,Philadelphia-Detroit,Philadelphia,Detroit,1.8884886918768886,710.7909535015109,39.9527237,-75.1635262,42.3315509,-83.0466403
airplane,Oklahoma City-Philadelphia,Oklahoma City,Philadelphia,3.5281394944247335,2022.5115955397866,35.4729886,-97.5170536,39.9527237,-75.1635262
airplane,Philadelphia-Oklahoma City,Philadelphia,Oklahoma City,3.5281394944247335,2022.5115955397866,39.9527237,-75.1635262,35.4729886,-97.5170536
airplane,Las Vegas-Philadelphia,Las Vegas,Philadelphia,5.370272073537516,3496.217658830012,36.171697,-115.1463536,39.9527237,-75.1635262
airplane,Philadelphia-Las Vegas,Philadelphia,Las Vegas,5.370272073537516,3496.217658830012,39.9527237,-75.1635262,36.171697,-115.1463536
airplane,Memphis-Philadelphia,Memphis,Philadelphia,2.7686391855137806,1414.9113484110246,35.1460249,-90.0517638,39.9527237,-75.1635262
airplane,Philadelphia-Memphis,Philadelphia,Memphis,2.7686391855137806,1414.9113484110246,39.9527237,-75.1635262,35.1460249,-90.0517638
airplane,New York-Philadelphia,New York,Philadelphia,1.1618625717403224,129.49005739225782,40.7127281,-74.0060152,39.9527237,-75.1635262
airplane,Philadelphia-New York,Philadelphia,New York,1.1618625717403224,129.49005739225782,39.9527237,-75.1635262,40.7127281,-74.0060152
airplane,Los Angeles-Philadelphia,Los Angeles,Philadelphia,5.804314330019795,3843.4514640158363,34.0536909,-118.242766,39.9527237,-75.1635262
airplane,Philadelphia-Los Angeles,Philadelphia,Los Angeles,5.804314330019795,3843.4514640158363,39.9527237,-75.1635262,34.0536909,-118.242766
airplane,Chicago-Philadelphia,Chicago,Philadelphia,2.3345729305163454,1067.6583444130765,41.8755616,-87.6244212,39.9527237,-75.1635262
airplane,Philadelphia-Chicago,Philadelphia,Chicago,2.3345729305163454,1067.6583444130765,39.9527237,-75.1635262,41.8755616,-87.6244212
airplane,Houston-Philadelphia,Houston,Philadelphia,3.6954273331261613,2156.341866500929,29.7589382,-95.3676974,39.9527237,-75.1635262
airplane,Philadelphia-Houston,Philadelphia,Houston,3.6954273331261613,2156.341866500929,39.9527237,-75.1635262,29.7589382,-95.3676974
airplane,San Antonio-Philadelphia,San Antonio,Philadelphia,4.0283186147224335,2422.654891777947,29.4246002,-98.4951405,39.9527237,-75.1635262
airplane,Philadelphia-San Antonio,Philadelphia,San Antonio,4.0283186147224335,2422.654891777947,39.9527237,-75.1635262,29.4246002,-98.4951405
airplane,Dallas-Philadelphia,Dallas,Philadelphia,3.6101715816619633,2088.1372653295707,32.7762719,-96.7968559,39.9527237,-75.1635262
airplane,Philadelphia-Dallas,Philadelphia,Dallas,3.6101715816619633,2088.1372653295707,39.9527237,-75.1635262,32.7762719,-96.7968559
airplane,San Jose-Philadelphia,San Jose,Philadelphia,6.027591969456177,4022.073575564941,37.3361663,-121.890591,39.9527237,-75.1635262
airplane,Philadelphia-San Jose,Philadelphia,San Jose,6.027591969456177,4022.073575564941,39.9527237,-75.1635262,37.3361663,-121.890591
airplane,Jacksonville-Philadelphia,Jacksonville,Philadelphia,2.526165693652656,1220.9325549221246,30.3321838,-81.655651,39.9527237,-75.1635262
airplane,Philadelphia-Jacksonville,Philadelphia,Jacksonville,2.526165693652656,1220.9325549221246,39.9527237,-75.1635262,30.3321838,-81.655651
airplane,Fort Worth-Philadelphia,Fort Worth,Philadelphia,3.666760842771086,2133.408674216869,32.753177,-97.3327459,39.9527237,-75.1635262
airplane,Philadelphia-Fort Worth,Philadelphia,Fort Worth,3.666760842771086,2133.408674216869,39.9527237,-75.1635262,32.753177,-97.3327459
airplane,Columbus-Philadelphia,Columbus,Philadelphia,1.8347178324413989,667.7742659531192,39.9622601,-83.0007065,39.9527237,-75.1635262
airplane,Philadelphia-Columbus,Philadelphia,Columbus,1.8347178324413989,667.7742659531192,39.9527237,-75.1635262,39.9622601,-83.0007065
airplane,San Francisco-Philadelphia,San Francisco,Philadelphia,6.062956135149566,4050.364908119653,37.7792588,-122.4193286,39.9527237,-75.1635262
airplane,Philadelphia-San Francisco,Philadelphia,San Francisco,6.062956135149566,4050.364908119653,39.9527237,-75.1635262,37.7792588,-122.4193286
airplane,Denver-Philadelphia,Denver,Philadelphia,4.167556402458524,2534.045121966819,39.7392364,-104.984862,39.9527237,-75.1635262
airplane,Philadelphia-Denver,Philadelphia,Denver,4.167556402458524,2534.045121966819,39.9527237,-75.1635262,39.7392364,-104.984862
airplane,Washington-Philadelphia,Washington,Philadelphia,1.249097923843262,199.27833907460956,38.8950368,-77.0365427,39.9527237,-75.1635262
airplane,Philadelphia-Washington,Philadelphia,Washington,1.249097923843262,199.27833907460956,39.9527237,-75.1635262,38.8950368,-77.0365427
airplane,El Paso-Philadelphia,El Paso,Philadelphia,4.68584086336389,2948.672690691112,31.7601164,-106.4870404,39.9527237,-75.1635262
airplane,Philadelphia-El Paso,Philadelphia,El Paso,4.68584086336389,2948.672690691112,39.9527237,-75.1635262,31.7601164,-106.4870404
airplane,Detroit-Philadelphia,Detroit,Philadelphia,1.8884886918768886,710.7909535015109,42.3315509,-83.0466403,39.9527237,-75.1635262
airplane,Philadelphia-Detroit,Philadelphia,Detroit,1.8884886918768886,710.7909535015109,39.9527237,-75.1635262,42.3315509,-83.0466403
airplane,Oklahoma City-Philadelphia,Oklahoma City,Philadelphia,3.5281394944247335,2022.5115955397866,35.4729886,-97.5170536,39.9527237,-75.1635262
airplane,Philadelphia-Oklahoma City,Philadelphia,Oklahoma City,3.5281394944247335,2022.5115955397866,39.9527237,-75.1635262,35.4729886,-97.5170536
airplane,Las Vegas-Philadelphia,Las Vegas,Philadelphia,5.370272073537516,3496.217658830012,36.171697,-115.1463536,39.9527237,-75.1635262
airplane,Philadelphia-Las Vegas,Philadelphia,Las Vegas,5.370272073537516,3496.217658830012,39.9527237,-75.1635262,36.171697,-115.1463536
airplane,Memphis-Philadelphia,Memphis,Philadelphia,2.7686391855137806,1414.9113484110246,35.1460249,-90.0517638,39.9527237,-75.1635262
airplane,Philadelphia-Memphis,Philadelphia,Memphis,2.7686391855137806,1414.9113484110246,39.9527237,-75.1635262,35.1460249,-90.0517638
airplane,New York-Philadelphia,New York,Philadelphia,1.1618625717403224,129.49005739225782,40.7127281,-74.0060152,39.9527237,-75.1635262
airplane,Philadelphia-New York,Philadelphia,New York,1.1618625717403224,129.49005739225782,39.9527237,-75.1635262,40.7127281,-74.0060152
airplane,Los Angeles-Philadelphia,Los Angeles,Philadelphia,5.804314330019795,3843.4514640158363,34.0536909,-118.242766,39.9527237,-75.1635262
airplane,Philadelphia-Los Angeles,Philadelphia,Los Angeles,5.804314330019795,3843.4514640158363,39.9527237,-75.1635262,34.0536909,-118.242766
airplane,Chicago-Philadelphia,Chicago,Philadelphia,2.3345729305163454,1067.6583444130765,41.8755616,-87.6244212,39.9527237,-75.1635262
airplane,Philadelphia-Chicago,Philadelphia,Chicago,2.3345729305163454,1067.6583444130765,39.9527237,-75.1635262,41.8755616,-87.6244212
airplane,Houston-Philadelphia,Houston,Philadelphia,3.6954273331261613,2156.341866500929,29.7589382,-95.3676974,39.9527237,-75.1635262
airplane,Philadelphia-Houston,Philadelphia,Houston,3.6954273331261613,2156.341866500929,39.9527237,-75.1635262,29.7589382,-95.3676974
airplane,San Antonio-Philadelphia,San Antonio,Philadelphia,4.0283186147224335,2422.654891777947,29.4246002,-98.4951405,39.9527237,-75.1635262
airplane,Philadelphia-San Antonio,Philadelphia,San Antonio,4.0283186147224335,2422.654891777947,39.9527237,-75.1635262,29.4246002,-98.4951405
airplane,Dallas-Philadelphia,Dallas,Philadelphia,3.6101715816619633,2088.1372653295707,32.7762719,-96.7968559,39.9527237,-75.1635262
airplane,Philadelphia-Dallas,Philadelphia,Dallas,3.6101715816619633,2088.1372653295707,39.9527237,-75.1635262,32.7762719,-96.7968559
airplane,San Jose-Philadelphia,San Jose,Philadelphia,6.027591969456177,4022.073575564941,37.3361663,-121.890591,39.9527237,-75.1635262
airplane,Philadelphia-San Jose,Philadelphia,San Jose,6.027591969456177,4022.073575564941,39.9527237,-75.1635262,37.3361663,-121.890591
airplane,Jacksonville-Philadelphia,Jacksonville,Philadelphia,2.526165693652656,1220.9325549221246,30.3321838,-81.655651,39.9527237,-75.1635262
airplane,Philadelphia-Jacksonville,Philadelphia,Jacksonville,2.526165693652656,1220.9325549221246,39.9527237,-75.1635262,30.3321838,-81.655651
airplane,Fort Worth-Philadelphia,Fort Worth,Philadelphia,3.666760842771086,2133.408674216869,32.753177,-97.3327459,39.9527237,-75.1635262
airplane,Philadelphia-Fort Worth,Philadelphia,Fort Worth,3.666760842771086,2133.408674216869,39.9527237,-75.1635262,32.753177,-97.3327459
airplane,Columbus-Philadelphia,Columbus,Philadelphia,1.8347178324413989,667.7742659531192,39.9622601,-83.0007065,39.9527237,-75.1635262
airplane,Philadelphia-Columbus,Philadelphia,Columbus,1.8347178324413989,667.7742659531192,39.9527237,-75.1635262,39.9622601,-83.0007065
airplane,San Francisco-Philadelphia,San Francisco,Philadelphia,6.062956135149566,4050.364908119653,37.7792588,-122.4193286,39.9527237,-75.1635262
airplane,Philadelphia-San Francisco,Philadelphia,San Francisco,6.062956135149566,4050.364908119653,39.9527237,-75.1635262,37.7792588,-122.4193286
airplane,Denver-Philadelphia,Denver,Philadelphia,4.167556402458524,2534.045121966819,39.7392364,-104.984862,39.9527237,-75.1635262
airplane,Philadelphia-Denver,Philadelphia,Denver,4.167556402458524,2534.045121966819,39.9527237,-75.1635262,39.7392364,-104.984862
airplane,Washington-Philadelphia,Washington,Philadelphia,1.249097923843262,199.27833907460956,38.8950368,-77.0365427,39.9527237,-75.1635262
airplane,Philadelphia-Washington,Philadelphia,Washington,1.249097923843262,199.27833907460956,39.9527237,-75.1635262,38.8950368,-77.0365427
airplane,El Paso-Philadelphia,El Paso,Philadelphia,4.68584086336389,2948.672690691112,31.7601164,-106.4870404,39.9527237,-75.1635262
airplane,Philadelphia-El Paso,Philadelphia,El Paso,4.68584086336389,2948.672690691112,39.9527237,-75.1635262,31.7601164,-106.4870404
airplane,Detroit-Philadelphia,Detroit,Philadelphia,1.8884886918768886,710.7909535015109,42.3315509,-83.0466403,39.9527237,-75.1635262
airplane,Philadelphia-Detroit,Philadelphia,Detroit,1.8884886918768886,710.7909535015109,39.9527237,-75.1635262,42.3315509,-83.0466403
airplane,Oklahoma City-Philadelphia,Oklahoma City,Philadelphia,3.5281394944247335,2022.5115955397866,35.4729886,-97.5170536,39.9527237,-75.1635262
